FILE_NAME,LENGTH_CENTRE,WIDTH_CENTRE,LENGTH_MINMAX,WIDTH_MINMAX,FIN_AREA,BODY_AREA,EYE_AREA
A2_Y0_M7_DSC_35932050.JPG,17.644,3.674,18.105999999999998,4.069999999999999,11.840575999999999,55.62660399999999,2.6353799999999996
A3_Y1_M7_DSC_3633.JPG,26.874999999999996,6.707999999999999,27.476999999999997,6.9014999999999995,44.25350374999999,136.50566074999998,4.051621249999999
A1_Y14_M7_DSC_6727.JPG,15.93,3.6585,16.1325,3.8609999999999998,25.05445425,46.1322135,2.1465405
A3_Y3_M7_DSC_0093.JPG,16.974,3.5260000000000002,17.0355,3.6285000000000003,20.833473500000004,44.946578,2.30843325
A3_Y14_M1_DSC_4281.JPG,23.345000000000002,5.771,23.823500000000003,6.119000000000001,43.12458775,98.148064,4.6116235
A2_Y11_M1_DSC_1848.JPG,14.63,3.3275,14.7675,3.355,13.3463,36.76358125,1.824075
A1_Y3_M1_DSC_6821.JPG,26.943,6.846,27.174000000000003,6.972,57.598128,151.822629,4.355316
A2_Y9_M1_DSC_8027.JPG,17.893,4.118,18.110500000000002,4.495,21.483555250000002,57.89696300000001,2.3217907500000003
A3_Y2_M7_DSC_3299.JPG,17.892,4.41,18.207,4.578,31.684968,59.209101000000004,2.8321020000000003
A3_Y11_M1_DSC_1929.JPG,14.269499999999999,3.105,14.2965,3.186,12.280916249999999,33.494634,1.99982925
A2_Y2_M7_DSC_2758.JPG,18.63,4.32,18.7425,4.365,26.2065375,60.435112499999995,2.7894375
A2_Y12_M1_DSC_5470.JPG,23.154,5.95,23.783,6.001,37.58387200000001,106.80804200000001,3.0261190000000004
A3_Y11_M7_DSC_6113.JPG,24.2575,6.8355,25.017,6.913,36.54947275,122.98853974999999,3.9119907499999997
A3_Y3_M1_DSC_6816.JPG,19.866,5.009499999999999,20.381999999999998,5.1815,40.87676749999999,75.5214805,3.0342089999999997
A1_Y16_M1_DSC_1481.JPG,16.371000000000002,3.4680000000000004,16.762,3.587,23.291088000000002,44.51178,2.316335
A2_Y4_M7_DSC_4598.JPG,19.58,4.994,20.151999999999997,5.148,34.913824,74.31819999999999,3.2471559999999995
A1_Y1_M1_DSC_6633.JPG,16.576,4.088,16.982,4.242,23.467276000000002,49.634060000000005,2.5570160000000004
A3_Y15_M7_DSC_5063.JPG,17.762500000000003,4.4975000000000005,19.0575,4.9,38.521043750000004,63.92509375000001,3.0174812500000003
A3_Y10_M7_DSC_1427.JPG,22.272000000000002,5.452,22.475,5.684,46.683910000000004,90.80445200000001,3.7676800000000004
A2_Y7_M7_DSC_7639.JPG,16.281,3.7935,16.6995,3.969,28.959342749999998,48.645805499999994,2.2901534999999997
A2_Y9_M7_DSC_0864.JPG,26.468,6.786,27.352,6.89,55.62736399999999,133.33897199999998,4.767828
A2_Y10_M7_DSC_1797.JPG,22.3155,5.757000000000001,23.484,5.899500000000001,41.2834185,98.95398075,3.089799
A2_Y4_M7_DSC_4629.JPG,22.827,5.649,23.226000000000003,5.859,47.792934,95.941314,3.502422
A3_Y16_M1_DSC_9964.JPG,16.929,3.8205,17.576999999999998,3.969,23.248903499999997,50.46903449999999,2.54220525
A3_Y7_M7_DSC_6883.JPG,20.736,5.049,21.5865,5.2785,44.137851749999996,82.55104874999999,3.4421557499999995
A1_Y8_M7_DSC_8093.JPG,22.761,5.832,23.976,5.9399999999999995,34.798815,100.96577099999999,3.358503
A2_Y8_M7_DSC_8281.JPG,15.343499999999999,3.2595,15.423,3.4715,18.15246025,39.354792249999996,1.9431257499999999
A1_Y8_M1_DSC_0423.JPG,16.74,3.6854999999999998,16.794,3.9015,28.862021249999998,48.3111945,2.3410012499999997
A1_Y7_M1_DSC_2418.JPG,17.037,3.699,17.0775,4.0365,27.130646249999998,48.84792074999999,2.41098525
A3_Y10_M1_DSC_2878.JPG,13.944,3.0380000000000003,14.056000000000001,3.136,15.956948000000002,32.643212000000005,1.7883040000000001
A2_Y14_M1_DSC_7613.JPG,17.61,4.215,17.61,4.29,29.786849999999998,55.7298,2.4624
A2_Y5_M7_DSC_0172.JPG,16.9455,3.627,17.4915,4.017,26.97835725,51.36835275,2.71232325
A2_Y14_M1_DSC_7174.JPG,15.209999999999999,3.0749999999999997,15.42,3.3,18.5319,37.588274999999996,2.21895
A3_Y12_M1_DSC_8541.JPG,18.22,4.18,18.52,4.26,28.3152,58.4868,2.4944
A1_Y1_M7_DSC_3761.JPG,17.712,3.7310000000000003,18.0605,3.7515,23.358755750000004,50.439245500000006,2.3601240000000003
A2_Y6_M1_DSC_0119.JPG,15.366,3.2175,15.3855,3.3735,20.302308,38.60716275,2.0358585
A3_Y6_M1_DSC_0063.JPG,18.86,4.24,19.14,4.5,28.936,60.5172,2.6408
A2_Y12_M1_DSC_5931.JPG,21.4005,5.5275,21.9615,5.6265,19.62132975,84.02860125000001,3.0881317500000005
A1_Y5_M1_DSC_1454.JPG,16.548000000000002,3.507,16.821,3.5700000000000003,23.432535,46.289565,2.184714
A1_Y2_M7_DSC_2770.JPG,20.416,4.707999999999999,20.548,4.862,31.475971999999995,71.86141599999999,2.667324
A2_Y15_M7_DSC_4594.JPG,17.712,4.05,18.953999999999997,4.572,33.145847999999994,61.65298799999999,2.7556199999999995
A3_Y5_M7_DSC_0196.JPG,22.035,5.148,22.0545,5.2065,37.183887,82.5575985,3.83634225
A1_Y7_M7_DSC_7202.JPG,17.982,4.4955,18.738,4.7115,35.34246675,62.6768685,2.6085442499999996
A2_Y5_M1_DSC_1730.JPG,16.821,3.6750000000000003,17.304000000000002,3.99,25.447023,49.267638000000005,2.760219
A1_Y10_M1_DSC_3179.JPG,18.052500000000002,4.0745000000000005,18.2845,4.2485,22.1422685,55.83209775,2.529728
A2_Y2_M1_DSC_1640.JPG,15.645000000000001,3.528,16.212,3.633,16.845318000000002,42.723198000000004,2.317896
A3_Y8_M7_DSC_6458.JPG,17.82,3.969,18.306,4.05,24.385779,54.150848999999994,2.556603
A2_Y2_M1_DSC_2188.JPG,17.85,4.347,18.774,4.662,26.268165000000003,61.57506600000001,2.670255
A2_Y14_M1_DSC_8279.JPG,23.5625,5.6115,23.997500000000002,5.6695,36.545865250000006,99.391062,4.499980750000001
A2_Y6_M1_DSC_0245.JPG,20.900000000000002,4.92,21.3,5.16,30.7892,78.476,2.7656
A3_Y7_M1_DSC_0004.JPG,18.962,4.598,19.456,4.788,31.477394999999998,64.205294,3.015794
A2_Y15_M1_DSC_3771.JPG,26.432000000000002,5.936,27.132,6.09,44.748760000000004,126.05485200000001,4.053672000000001
A1_Y11_M1_DSC_2405.JPG,18.2115,4.0095,18.8595,4.3875,12.874868999999999,63.7470405,2.32605675
A3_Y5_M1_DSC_2034.JPG,16.8,4.032,17.703,4.3260000000000005,26.472348000000004,52.204257000000005,2.6186580000000004
A1_Y4_M1_DSC_0076.JPG,25.825999999999997,6.215999999999999,26.214499999999997,6.697,51.54250774999999,124.29835499999999,4.146358749999999
A2_Y3_M1_DSC_7137.JPG,16.401,3.927,16.464000000000002,4.032,28.346157,48.125448000000006,2.68569
A2_Y1_M7_DSC_3638_2.JPG,24.156,6.1819999999999995,25.168,6.292,48.979831999999995,109.00502799999998,4.541855999999999
A2_Y8_M7_DSC_7007.JPG,25.996499999999997,6.359999999999999,26.288,6.5455,49.34078725,122.61425449999999,4.4929955
A1_Y16_M1_DSC_2788.JPG,15.872,3.904,16.496,3.984,21.842688,47.18976,2.443008
A3_Y4_M1_DSC_8756.JPG,24.982999999999997,6.406999999999999,25.627999999999997,6.6434999999999995,42.501113999999994,120.66527774999999,4.090450249999999
A3_Y10_M1_DSC_0880.JPG,19.198,4.408,19.604000000000003,4.6690000000000005,28.286194000000002,64.793163,3.1142230000000004
A1_Y4_M7_DSC_0059.JPG,16.948,3.933,17.176,4.104,28.618636,51.143592,2.107879
A1_Y10_M7_DSC_1595.JPG,20.0,4.6080000000000005,21.008,4.832,30.51904,75.52921599999999,3.210752
A1_Y4_M7_DSC_0071.JPG,18.632,4.165,18.904,4.301,30.652496000000003,59.91923700000001,2.534819
A1_Y6_M1_DSC_0067.JPG,22.740000000000002,5.18,23.12,5.22,38.864000000000004,89.9804,3.6564
A1_Y8_M1_DSC_0014.JPG,16.016000000000002,3.5140000000000002,16.352,3.7800000000000002,23.785580000000003,44.649192000000006,2.128168
A3_Y2_M7_DSC_3495.JPG,17.845,4.128,18.2535,4.278499999999999,26.313581249999995,56.70790549999999,2.7614814999999995
A2_Y7_M1_DSC_0006.JPG,19.969,4.598,20.064,4.8069999999999995,33.96649,67.710243,3.576427
A3_Y14_M7_DSC_3736.JPG,19.818,5.0085,21.411,5.4944999999999995,40.17573675,78.99644475,3.5325517499999997
A3_Y7_M7_DSC_6318.JPG,22.355999999999998,5.4135,22.9095,5.562,29.342796749999998,91.41678225,3.8569567499999997
A3_Y11_M1_DSC_2190.JPG,24.465,6.359999999999999,25.83,6.675,44.87715,120.50775,4.272975
A2_Y9_M7_DSC_9491.JPG,23.307,5.7375,24.1485,5.890499999999999,32.2354935,102.32399024999998,3.4365712499999996
A1_Y3_M1_DSC_7466.JPG,20.517000000000003,4.914000000000001,20.601000000000003,5.166,34.233948000000005,76.899375,3.604293
A2_Y4_M1_DSC_0043.JPG,24.262999999999998,5.909,24.377,6.099,49.520175,111.542141,4.138865
A2_Y1_M7_DSC_3555.JPG,19.14,4.465999999999999,19.756,4.795999999999999,25.375635999999997,68.15445999999999,3.0085439999999997
A1_Y4_M1_DSC_8631.JPG,18.409000000000002,4.182,18.86,4.3870000000000005,24.145463750000005,58.673624000000004,2.5294847500000004
A1_Y12_M1_DSC_7535.JPG,18.737000000000002,4.059,19.024,4.5305,27.382649500000003,62.18187100000001,2.44459425
A3_Y15_M1_DSC_8588.JPG,22.953500000000002,6.2205,24.215,6.5975,45.218888,107.03491100000001,3.4838425
A3_Y8_M1_DSC_3846.JPG,21.924,5.5889999999999995,23.085,5.778,33.530355,93.31418699999999,3.458376
A1_Y15_M7_DSC_6563.JPG,20.0725,4.6025,20.475,4.9175,30.851931250000003,72.10105000000001,2.9461250000000003
A2_Y10_M1_DSC_2526.JPG,17.136,4.032,17.682,4.13,26.842788000000002,58.80686000000001,2.1836360000000004
A2_Y12_M1_DSC_6628.JPG,19.397000000000002,4.42,19.635,4.590000000000001,20.375078000000002,64.934832,2.5247040000000003
A2_Y15_M7_DSC_5524.JPG,17.57,4.077500000000001,18.1475,4.357500000000001,27.496656250000004,56.76466250000001,2.6456937500000004
A2_Y3_M1_DSC_6972.JPG,16.433999999999997,3.542,16.785999999999998,3.718,21.875348,45.219635999999994,2.51922
A3_Y6_M7_DSC_0043.JPG,18.954,4.5435,19.3635,4.914,35.0202645,64.89536625,2.93819175
A1_Y14_M7_DSC_4259.JPG,22.3965,5.535,22.626,5.616,39.047791499999995,92.11698675,3.4882649999999997
A2_Y8_M1_DSC_9753.JPG,17.293499999999998,3.996,17.9145,4.104,28.696538249999996,55.73040974999999,2.40077925
A3_Y14_M1_DSC_4513.JPG,15.0655,3.1465,15.152500000000002,3.3640000000000003,13.410165500000002,37.214880750000006,1.8207650000000002
A2_Y7_M7_DSC_8689.JPG,19.386,4.4955,19.71,4.6979999999999995,32.1733215,66.81886424999999,3.0279014999999996
A2_Y8_M7_DSC_7779.JPG,24.592,6.042,24.671499999999998,6.148,49.085168249999995,107.778521,4.42206825
A1_Y9_M7_DSC_0936.JPG,21.317999999999998,5.763,22.261499999999998,5.890499999999999,36.302156999999994,92.54878199999999,2.8565482499999995
A1_Y10_M7_DSC_2286.JPG,21.0125,4.694500000000001,21.279,4.838,28.690047250000003,78.0345415,3.6120487500000005
A1_Y2_M7_DSC_4332.JPG,17.797,4.1995,17.8525,4.4399999999999995,35.37461774999999,57.15780349999999,2.7468984999999995
A2_Y4_M1_DSC_8608.JPG,19.8445,4.6655,20.081,4.7515,31.584617999999995,71.09405,3.4312817499999997
A3_Y14_M7_DSC_4716.JPG,20.7225,4.806,21.195,5.0085,29.393644499999997,75.3293925,3.3924014999999996
A2_Y16_M1_DSC_8524.JPG,17.9685,4.023,18.4815,4.185,23.151946499999998,56.278071,2.45290275
A3_Y6_M1_DSC_0052.JPG,15.860000000000001,3.4,15.96,3.42,18.6828,41.2584,2.0924
A3_Y6_M7_DSC_0109.JPG,14.5595,3.3299999999999996,15.003499999999999,3.3485,18.83230625,36.11285099999999,2.0254354999999995
A2_Y14_M7_DSC_6857.JPG,18.1305,4.2255,18.5355,4.536,24.646578749999996,59.627461499999995,2.8662457499999996
A1_Y5_M1_DSC_2024.JPG,18.564,4.389,18.921000000000003,4.62,31.657185000000002,63.17589600000001,2.5688250000000004
A3_Y3_M7_DSC_5069.JPG,20.262999999999998,5.152,21.022,5.313,32.47002,79.214576,3.3697299999999997
A3_Y2_M1_DSC_1709.JPG,16.989,3.696,17.388,3.906,19.066194000000003,49.254408000000005,2.2971690000000002
A1_Y11_M7_DSC_7164.JPG,23.0175,5.6265,23.296499999999998,5.921,24.73878275,97.46005525,3.87403125
A1_Y14_M1_DSC_4300.JPG,23.461000000000002,5.7275,23.6785,5.7855,45.8155775,98.54186225000001,3.7262607500000002
A3_Y7_M1_DSC_0023.JPG,26.942,6.137,27.113,6.327,52.154030999999996,125.087944,4.647514
A1_Y4_M7_DSC_0136.JPG,17.537,3.838,17.974,4.047,15.797721,54.090435,2.565988
A2_Y10_M1_DSC_2727.JPG,18.018,4.116,18.34,4.48,27.786332,58.88467200000001,2.53526
A1_Y5_M7_DSC_0033.JPG,20.1,4.72,20.72,4.88,31.0152,72.7356,2.8748
A1_Y1_M7_DSC_3802.JPG,17.556,4.284000000000001,17.745,4.473,25.214175,56.693637,2.039184
A2_Y9_M1_DSC_9523.JPG,16.224,3.562,16.458,3.718,9.355839999999999,46.351291999999994,2.096952
A2_Y9_M7_DSC_9322.JPG,17.55,3.8609999999999998,18.036,4.2795,27.184409999999996,57.75083324999999,2.3626889999999996
A1_Y7_M7_DSC_0007.JPG,23.598,6.099,24.13,6.5169999999999995,47.699652,107.814455,3.721549
A1_Y2_M1_DSC_2155.JPG,16.422,3.8640000000000003,16.926000000000002,3.8640000000000003,18.915813,49.253967,2.2305780000000004
A2_Y4_M7_DSC_5270.JPG,17.64,3.9,17.78,4.1,31.4116,53.9116,2.706
A3_Y5_M1_DSC_1442.JPG,16.368,3.9379999999999997,16.61,3.9379999999999997,23.523851999999998,47.997795999999994,2.297548
A3_Y0_M7_DSC_34971956.JPG,22.016,4.9879999999999995,22.316999999999997,5.0954999999999995,36.46089325,82.27865099999998,2.9103259999999995
A2_Y2_M1_DSC_1500.JPG,17.283,4.032,18.144000000000002,4.2,19.179090000000002,56.868714000000004,2.494737
A3_Y12_M1_DSC_8159.JPG,15.8925,3.471,16.38,3.627,15.75756,44.63032275,1.81493325
A1_Y11_M1_DSC_2022.JPG,26.4,6.465,26.79,6.5249999999999995,45.70785,138.63285,4.5144
A3_Y11_M7_DSC_6254.JPG,22.599,5.4559999999999995,23.343,5.518,10.969334499999999,93.3635525,3.3092034999999997
A2_Y6_M1_DSC_0065.JPG,21.38,5.6000000000000005,22.2,5.84,40.2592,90.57480000000001,3.7328
A3_Y14_M7_DSC_4315.JPG,19.837999999999997,4.641,20.305999999999997,4.901,27.709916,71.163703,3.0188469999999996
A3_Y16_M1_DSC_2596.JPG,16.3515,3.9930000000000003,17.110500000000002,4.158,25.54603425,50.35590450000001,2.8188765000000005
A3_Y12_M1_DSC_7108.JPG,28.02,6.16,28.5,6.32,49.4508,131.35320000000002,5.1144
A2_Y8_M1_DSC_3735.JPG,25.0425,5.9094999999999995,26.6325,6.201,40.335835499999995,118.55595174999999,6.119406499999999
A2_Y5_M1_DSC_0035.JPG,20.239,4.403,20.7015,4.625,27.764346749999994,71.93650075,2.7013792499999996
A3_Y8_M7_DSC_5364.JPG,16.1325,4.077,16.605,4.1715,26.040791249999998,47.46500775,2.5343685
A2_Y12_M1_DSC_7242.JPG,15.0,3.22,15.18,3.48,13.6004,38.806000000000004,1.9196000000000002
A2_Y4_M7_DSC_4796.JPG,16.0,3.74,16.62,3.92,18.953200000000002,46.99,2.1484
A3_Y9_M1_DSC_8144.JPG,19.3995,4.671,20.0475,4.7655,27.602127,66.89868974999999,2.7700177499999996
A2_Y6_M7_DSC_0103.JPG,20.253999999999998,5.168,20.691,5.358,35.081258,75.53455699999999,3.264162
A1_Y2_M1_DSC_2024.JPG,17.934,4.158,18.102,4.242,26.48646,55.601721000000005,2.349648
A2_Y8_M7_DSC_6307.JPG,22.275,5.184,22.599,5.346,45.546462,87.032394,4.503032999999999
A1_Y3_M7_DSC_4972.JPG,17.9775,4.0275,18.2025,4.2299999999999995,28.8714375,57.289274999999996,2.508975
